"probe" "coef_cohort1" "se_cohort1" "P_VAL_cohort1" "N_for_probe_cohort1" "coef_cohort2" "se_cohort2" "P_VAL_cohort2" "N_for_probe_cohort2" "coef_cohort3" "se_cohort3" "P_VAL_cohort3" "N_for_probe_cohort3" "N" "coef.fe" "se.fe" "p.fe" "q.fe" "het.p.fe" "i2.fe" "h2.fe" "fdr"
"21364" "cg14637002" -0.002213029 0.001231447 0.07420142 204 -0.00308679828307314 0.00134123101401179 0.0227957305651145 187 -0.00225915659458085 0.00141252490576174 0.111985030103263 182 573 -0.00250946755296572 0.000763265150419239 0.0010097148054343 0.274636481820243 0.871692773684448 0 0.137318240910122 0.00868439107988833
"24186" "cg16810343" -0.00722841 0.003579515 0.04511241 204 -0.005155434692914 0.00382553225126045 0.179884952829743 187 -0.0089705232442245 0.00385657814246652 0.0214484400058765 182 573 -0.00711363688860004 0.00216365090088383 0.00100975954631121 0.494874476683796 0.780799223527077 0 0.247437238341898 0.00868439107988833
"6481" "cg04038246" 0.006373956 0.00270219 0.01953054 205 0.00491036395452141 0.00248600929301138 0.0501388160934063 188 0.00408362886243789 0.00315957918605082 0.198305789157491 183 576 0.00520522109841145 0.00158326024449182 0.0010102382790752 0.327147738371599 0.849103774080442 0 0.1635738691858 0.00868653418694924
"26103" "cg18376306" 0.006892149 0.003646247 0.06052306 205 0.00718980714476612 0.00340356147010262 0.0363578306380582 188 0.00610626816180511 0.00363483402472597 0.0951786467393692 183 576 0.00674972448148817 0.00205313059189348 0.00101071107471706 0.0495822170525782 0.975513667233803 0 0.0247911085262891 0.00868683263632795
"8256" "cg05252279" 0.007566786 0.004160404 0.07082441 203 0.00898541002517886 0.00400601725065129 0.0264315295888815 186 0.00597691602653757 0.00358147305259543 0.0973926630514579 181 570 0.00738728404275476 0.00224706740580293 0.00101073209919539 0.316082668617408 0.853814489407409 0 0.158041334308704 0.00868683263632795
"27619" "cg19645639" 0.009460822 0.004751968 0.04817645 205 0.0082387034332111 0.00463465769981132 0.0775548622716374 188 0.00876732156358945 0.00454847643317562 0.0559183875407788 183 576 0.00881116332933338 0.00268052052906794 0.00101221622762256 0.0340400118151026 0.983124016149989 0 0.0170200059075513 0.00869761273517092
"10736" "cg06918443" -0.004222681 0.002146825 0.05090414 205 -0.00453686318397904 0.00206081909715154 0.0292777367933474 188 -0.00378566400330769 0.00258764400527983 0.14569261338181 183 576 -0.00423715725773492 0.00128908341509806 0.00101277551607925 0.0516389187170434 0.974511012570986 0 0.0258194593585217 0.00870044292382996
"14753" "cg09760422" -0.01813273 0.008462263 0.03362976 205 -0.0145488773524506 0.00754530741029732 0.0557786339397713 188 -0.0141157653213991 0.0087007660384643 0.106953788588989 183 576 -0.0155396413017689 0.00472777955157222 0.00101304201705363 0.137922272962895 0.933362953141794 0 0.0689611364814474 0.00870075715146243
"6237" "cg03870862" -0.01368789 0.008667002 0.1162223 205 -0.0173396841838587 0.00891782228275247 0.0537790893772829 188 -0.0209722408008721 0.0095277314525817 0.0293448375393024 183 576 -0.0171066710895432 0.00520559718810327 0.00101546275209386 0.320887888730271 0.85176556849345 0 0.160443944365136 0.00871956920007621
"10237" "cg06613263" -0.004588203 0.002149994 0.03434859 205 -0.00425804105987783 0.00223112277142315 0.0583003392279735 188 -0.00364680471111596 0.00222105252575998 0.102827208650218 183 576 -0.00417338642708675 0.00127006756643834 0.00101636803448762 0.0948749385726162 0.953670104940486 0 0.0474374692863081 0.00872536278608906
"9809" "cg06304401" -0.0009942624 0.0005005455 0.04868633 205 -0.00116066181709267 0.000507528546286919 0.0236456975828024 188 -0.000741526383605827 0.000531178970861701 0.164901859586682 183 576 -0.000972388501982415 0.000295944823245598 0.0010172612582894 0.328418157819832 0.84856458637313 0 0.164209078909916 0.00873105024635692
"30278" "cg21822834" -0.003311913 0.001935814 0.08902729 205 -0.00310665212086111 0.00207615536537351 0.136730023683896 188 -0.00518791482258141 0.00207540107409164 0.0135720703609494 183 576 -0.00384257524670861 0.00116959955577097 0.00101846070878655 0.620995154752218 0.733082100391828 0 0.310497577376109 0.00873788019189401
"22071" "cg15196156" 0.01012526 0.005658353 0.07541937 205 0.00882077406043718 0.00585646335384758 0.134195086264326 188 0.0133834203626188 0.00562431740672495 0.0186677859656909 183 576 0.0108313876806367 0.00329686405557699 0.00101851882898484 0.339327764620728 0.843948434927264 0 0.169663882310364 0.00873788019189401
"3323" "cg02008416" -0.01751978 0.007822637 0.02648101 205 -0.0133489080420868 0.00750287681350007 0.0773005466620858 188 -0.0143360028260556 0.00861639313979493 0.098365696011087 183 576 -0.0150610245015787 0.00458469009303357 0.0010195730464543 0.157945674988918 0.924065024025537 0 0.0789728374944592 0.00874494180052665
"31825" "cg23092823" -0.00237441 0.001573267 0.1331969 205 -0.00380078436516049 0.00153458458737726 0.0144044179395756 188 -0.00302692368210519 0.00180871372721 0.0964349430796485 183 576 -0.00308421444147117 0.000938925502916241 0.00102042462635556 0.4225936330418 0.809533748227067 0 0.2112968165209 0.00874911348594587
"10094" "cg06515144" -0.002861173 0.001333305 0.03337342 205 -0.00219190804511636 0.00141586369971678 0.12377014561449 188 -0.00294438091542684 0.00148012109274019 0.0485989626606332 183 576 -0.00266624132051677 0.000811688834873809 0.00102052182566897 0.168921664122964 0.919007650307048 0 0.0844608320614821 0.00874911348594587
"25086" "cg17514528" -0.009581699 0.005748536 0.09749192 205 -0.0150763023791665 0.0059914378253262 0.0129448166440404 188 -0.00897302387389622 0.00589222240099248 0.130027003452073 183 576 -0.0111409490450825 0.0033918452131502 0.00102117177702153 0.640370253910821 0.726014619755801 0 0.320185126955411 0.00875270269219676
"31828" "cg23093589" -0.006096407 0.003408167 0.07552814 205 -0.00666281099634961 0.00317908797074542 0.0378303692629508 188 -0.00624336709420218 0.00348506328755618 0.0753573581292817 183 576 -0.00635126998433222 0.00193394210668855 0.00102306602976736 0.0161540835315195 0.991955489890646 0 0.00807704176575977 0.00876695305671569
"30821" "cg22306238" -0.01161996 0.007593136 0.1278939 205 -0.0161459627694718 0.00821937830741476 0.051392756827215 188 -0.01873197623369 0.00838004744806079 0.026964671354183 183 576 -0.0152475093651524 0.004643069226786 0.00102370733635791 0.413078498210423 0.813394335830574 0 0.206539249105212 0.00877046253621375
"35308" "cg25909396" -0.007141629 0.003189805 0.0265298 205 -0.00509770996672523 0.00356387431833238 0.154751912856033 188 -0.00776565193369708 0.00387266780542013 0.0468450130322859 183 576 -0.00665201457262433 0.00202572084636826 0.00102426104317645 0.296460392030847 0.862232609584256 0 0.148230196015424 0.00877134988903667
"3153" "cg01919208" 0.01334482 0.006640573 0.04614084 205 0.00913976319607481 0.00691686679746086 0.188452126828655 188 0.0165761643069398 0.00702215705638167 0.0196131850506834 183 576 0.012994632127088 0.00395722627470608 0.00102427448759719 0.573513902293664 0.750694162021241 0 0.286756951146832 0.00877134988903667
"30788" "cg22268510" -0.01202607 0.005849331 0.0413954 205 -0.00992687709171346 0.00608044113706823 0.104718384950158 188 -0.0129699428863732 0.00647231004667828 0.0469894602289584 183 576 -0.0115987708601426 0.00353230143819271 0.00102479379678502 0.12582214213328 0.939026976643593 0 0.0629110710666398 0.00877311329701943
"27372" "cg19454317" -0.002610913 0.001401381 0.06426506 205 -0.00303353987311459 0.00148669324373488 0.0431137180868879 188 -0.0026197600347575 0.00146415648032695 0.0757128911016648 183 576 -0.00274769449861474 0.000836796201256842 0.00102494408028442 0.0541289974334335 0.973298462997946 0 0.0270644987167168 0.00877311329701943
"24834" "cg17331044" -0.002309777 0.001224283 0.06100492 205 -0.00210935308583422 0.00154438767409782 0.174104654691805 188 -0.00327629717652548 0.00136550193986607 0.017727551177401 183 576 -0.00257742464075178 0.00078500991579781 0.001025986827148 0.401595511649015 0.818077866307748 0 0.200797755824507 0.00878005280708604
"18912" "cg13024368" 0.002806881 0.001512133 0.06524224 205 0.00230110809263365 0.00158874385342472 0.149662947490224 188 0.00442362843127043 0.00179625291551259 0.0149907976139028 183 576 0.00306985952016826 0.000935171186934997 0.00102828526480336 0.8323868208904 0.659552693767318 0 0.4161934104452 0.00879583529494454
"11843" "cg07621749" -0.003266196 0.001993768 0.1033272 205 -0.00331564138919595 0.00205708992608016 0.109171202355801 188 -0.00502407896039977 0.00205558457613252 0.0157517109667644 183 576 -0.00385651161257684 0.00117481003188424 0.0010282959501304 0.47941708108283 0.786857164611768 0 0.239708540541415 0.00879583529494454
"12880" "cg08327106" -0.001966088 0.001106261 0.07741238 205 -0.00198195078615481 0.00115593367654382 0.0885509723678826 188 -0.00259427305480146 0.00117595344319877 0.0289905958326058 183 576 -0.0021697599554542 0.000661012847586538 0.00102899110936655 0.190610966904617 0.909095178511859 0 0.0953054834523085 0.00879979244308448
"13260" "cg08614082" -0.008704426 0.004987243 0.0828289 205 -0.00993821661938944 0.00478593087952856 0.0396030906293426 188 -0.0101527518609371 0.00545560380242024 0.0648237742215256 183 576 -0.00957727686792681 0.00291778035648768 0.00102933162727306 0.0474452706852538 0.97655653446616 0 0.0237226353426269 0.00880071564375673
"8816" "cg05627138" 0.003117356 0.00194434 0.1108238 205 0.00198866791169454 0.00187060297337241 0.28949156910741 188 0.00514320823950945 0.00174907679811188 0.00382897803537552 183 576 0.00350455400193783 0.00106771763860574 0.00102969334200922 1.57408334633611 0.455189404433809 0 0.787041673168056 0.00880181961787053
"2790" "cg01692482" -0.00641061 0.003266384 0.05141148 205 -0.00715920740319681 0.0035210010405343 0.0438423866833006 188 -0.0068037359335457 0.00405796433207454 0.095822563431526 183 576 -0.00676897172252841 0.00206233278941116 0.00103003525309414 0.0243936146661585 0.987877272237529 0 0.0121968073330792 0.00880275384995221
"20310" "cg13981545" -0.002848922 0.001592404 0.07549045 204 -0.0043350781970769 0.00177196528736845 0.0156270071923524 187 -0.00268085324293454 0.00184203080174714 0.147796330800915 182 573 -0.00326952693729008 0.000996239466012433 0.00103121678193479 0.533504450225609 0.765862809529478 0 0.266752225112804 0.00881086147256179
"26779" "cg18939241" -0.005282298 0.002833284 0.06408515 205 -0.00565022962754922 0.00237477613059503 0.0186449653338729 188 -0.00422625717223253 0.00318320350238105 0.186424891954395 183 576 -0.0051849915590524 0.00157999352721333 0.00103200273655126 0.130272167281918 0.936939952501432 0 0.0651360836409588 0.0088153080202409
"12073" "cg07777540" 0.001482907 0.0008868612 0.09644497 205 0.00196932273284965 0.000963421199531801 0.0427487557401176 188 0.00215372816587714 0.00106880970303451 0.0457923593322728 183 576 0.00182757746481221 0.000556916767402528 0.00103220310336894 0.265806516431469 0.875549790260703 0 0.132903258215735 0.0088153080202409
"16765" "cg11271605" -0.002484093 0.001548525 0.1106319 205 -0.00329299140432003 0.00142752995349687 0.0224794963858209 188 -0.00287033777322932 0.00165128549138874 0.0843443309094197 183 576 -0.00290668854012934 0.000885795732239225 0.00103277257805684 0.148189477286815 0.928583716912315 0 0.0740947386434074 0.00881818138511436
"20149" "cg13895322" 0.005711451 0.003084537 0.06590441 205 0.006616248888484 0.00294374035268644 0.0261088477917813 188 0.00455091553193681 0.00285450655978181 0.113103285149967 183 576 0.00560069182627298 0.0017068990251957 0.00103363254355288 0.255554737206301 0.880049283937935 0 0.12777736860315 0.00882353320846565
"15091" "cg10030648" -0.00637404 0.003321497 0.05674537 205 -0.00757939103909993 0.00347303094297204 0.0306884217192003 188 -0.00510098963640387 0.00316355322412495 0.109099121903112 183 576 -0.00627431212788591 0.00191226145742857 0.00103404790247171 0.279666074902172 0.869503397783711 0 0.139833037451086 0.00882508812028291
"30352" "cg21877355" -0.005081764 0.002469836 0.04124363 205 -0.00404969732270464 0.00234344164728438 0.0860933488020978 188 -0.00473424036887948 0.002481276795277 0.0584199279854616 183 576 -0.00460112982438344 0.00140241540158324 0.00103490777869409 0.0961179398755845 0.95307758249458 0 0.0480589699377922 0.00882886901962162
"3512" "cg02117721" -0.002743316 0.001481092 0.0658198 205 -0.00313961873609286 0.00178668073163502 0.0809821313116727 188 -0.00305432409890638 0.00147620169937852 0.0403626955771974 183 576 -0.00296062973296329 0.000902397901231866 0.00103495753319173 0.0355927109965073 0.982361064419393 0 0.0177963554982536 0.00882886901962162
"14164" "cg09289251" -0.003849857 0.001967942 0.0521573 205 -0.00457416231966374 0.00208996377952174 0.0302192273141762 188 -0.00353495765188788 0.00234805811970013 0.134430678906292 183 576 -0.004012463672319 0.00122303790900461 0.00103536853219141 0.120415424492195 0.941568937872199 0 0.0602077122460973 0.00883038449294282
"8805" "cg05619598" 0.008072251 0.004408449 0.06893137 205 0.00840573706974312 0.00448087454868374 0.0626714288649916 188 0.00837724183041282 0.00424637617416763 0.0504686424400934 183 576 0.00828616033217333 0.00252604100806519 0.00103698501635054 0.003526654529091 0.998238226483586 0 0.0017633272645455 0.00884217823090065
"28432" "cg20308403" 0.001730895 0.0008112479 0.03438465 205 0.00154602228520949 0.000816247574371547 0.0602027632854034 188 0.0014650374068491 0.00089616338019666 0.104317477453001 183 576 0.00158823719280999 0.000484186335550938 0.00103726554253706 0.0524972337031718 0.974092883595877 0 0.0262486168515859 0.00884257775640624
"29303" "cg21002651" -0.0008796165 0.0004376815 0.04612695 205 -0.00105867284496238 0.000442016315719422 0.017888912483031 188 -0.000586961568135557 0.00047702416170439 0.22056577186197 183 576 -0.000854527165369129 0.000260527743322602 0.00103812499763182 0.531207573149887 0.766742861140523 0 0.265603786574943 0.0088479112973836
"19028" "cg13113642" 0.001723619 0.001157461 0.1384022 205 0.00235532182382124 0.00122700902308465 0.0568713391086914 188 0.00247407525010561 0.00109563056873115 0.0254685751579504 183 576 0.002189259301583 0.000667603942033773 0.00104072846983685 0.247734881861959 0.883496948653727 0 0.12386744093098 0.00886810330005988
"3511" "cg02117342" -0.002896996 0.001790494 0.1076177 205 -0.004688535564806 0.00180316124270859 0.0102791995318413 188 -0.00234925336202493 0.00151712691717898 0.123739750399468 183 576 -0.00319400245167946 0.000974067291333207 0.00104162067883717 1.02452831555071 0.599137500110831 0 0.512264157775354 0.00887370772817564
"3193" "cg01937669" 0.002224701 0.001107503 0.04623023 205 0.00211922993347088 0.00113305981428064 0.0634437467346438 188 0.00209077170076843 0.00116410807921912 0.0746248344747402 183 576 0.00214709667218102 0.000654821702657716 0.00104211547161136 0.00785595793383337 0.996079725451567 0 0.00392797896691668 0.00887442755883518
"28542" "cg20390119" 0.006039253 0.003300974 0.06916428 205 0.00612536712628527 0.00356868160390229 0.0882139636669066 188 0.00727705797675473 0.00341530960824379 0.034842543323326 183 576 0.00648014878601566 0.00197632584398709 0.00104217419986955 0.0821680521510719 0.959748482661109 0 0.0410840260755359 0.00887442755883518
"8107" "cg05142445" 0.01124822 0.005702105 0.05024422 205 0.0124510159896551 0.0066335308015591 0.0625239218094142 188 0.0104066118767954 0.00565418129186966 0.0677885427800144 183 576 0.011260122055221 0.00343480647007457 0.00104456317229102 0.0550206039976881 0.972864660051225 0 0.027510301998844 0.00889276930615004
"10121" "cg06527816" -0.002560577 0.001154975 0.02802059 205 -0.00245592887769023 0.00120618999586758 0.0435550064268007 188 -0.00172487590219108 0.001229668702726 0.16289310432662 183 576 -0.00226290532597362 0.000690342216039213 0.0010456495701784 0.283474913720761 0.867849074399299 0 0.141737456860381 0.00890001597721348
"13914" "cg09107344" 0.005895957 0.003429013 0.08745246 205 0.0073933015849871 0.00338563285275008 0.0305853317885081 188 0.00599644394398075 0.00338360218244681 0.0785135091667601 183 576 0.00643289267381165 0.00196254263661536 0.00104606195816151 0.121627204535078 0.940998623439601 0 0.0608136022675392 0.00890152386344678
"7885" "cg04994405" 0.00371106 0.002176825 0.09015483 205 0.00314539407302174 0.002207283948468 0.156297998696283 188 0.00532456217213225 0.0021111103791207 0.0127714323812175 183 576 0.00409492824853335 0.00124935465257893 0.00104680745703704 0.555411368500044 0.757519738698725 0 0.277705684250022 0.0089058650605206
"27438" "cg19502709" -0.009123255 0.003894735 0.02037739 205 -0.00911276648176872 0.00393964486554145 0.0221197249694968 188 -0.00396223298388675 0.00369507204149135 0.285410893927827 183 576 -0.00726331447550659 0.00221623965488694 0.0010479954712465 1.24655351358212 0.536184609344785 0 0.623276756791058 0.00891395387856049
"12545" "cg08120831" 0.004703437 0.002308923 0.04327655 205 0.00508948424135666 0.00235754637416026 0.0325058684822109 188 0.00368514979799422 0.00254151826057442 0.149278373608573 183 576 0.00453459436031652 0.00138367674219065 0.00104839677928465 0.17245313937588 0.91738635573156 0 0.0862265696879398 0.00891395387856049
"30739" "cg22229906" -0.001824776 0.001018643 0.07510591 205 -0.00243010975316061 0.00103534123364476 0.0202657322550918 188 -0.00176201989245559 0.00117106333319232 0.1346487422168 183 576 -0.00202241074089127 0.000617117683956563 0.00104846489914573 0.242148714871319 0.885968078829125 0 0.12107435743566 0.00891395387856049
"31192" "cg22599229" 0.002915054 0.001399858 0.03888398 205 0.00325959354981131 0.00161554152579011 0.0454674950269423 188 0.00232651882204839 0.00146470111714478 0.114431104046677 183 576 0.00281037302930839 0.000857626101306683 0.00104945707479572 0.192037114807562 0.908447157491566 0 0.096018557403781 0.00892038513576363
"4725" "cg02889774" -0.006304255 0.002932458 0.03305872 205 -0.00641419361568692 0.00285088128223598 0.0259566855873834 188 -0.00414775886296257 0.00358185650443245 0.248819493942865 183 576 -0.00581710217475034 0.00177535262265659 0.00105068920001334 0.288670420535589 0.865597542238001 0 0.144335210267795 0.00892773606126391
"16270" "cg10906729" -0.02117735 0.01383087 0.127686 205 -0.0427968332333271 0.0155289577188655 0.00660196236079519 188 -0.0205348799342087 0.0137539685610789 0.137660960699909 183 576 -0.0270608649937638 0.00825893369317024 0.00105081190395618 1.43292706909022 0.488476685894483 0 0.716463534545109 0.00892773606126391
"37075" "cg27196467" -0.01532723 0.009890418 0.1231708 205 -0.0199381707055218 0.0089889399022396 0.0281000993765796 188 -0.015691913488091 0.00830008349897217 0.0607271933598892 183 576 -0.0170074078839069 0.00519072699103672 0.00105102965363698 0.160281342070078 0.92298649978777 0 0.080140671035039 0.00892773606126391
"36798" "cg26980978" 0.004463133 0.00260058 0.08804268 205 0.00516898361939171 0.00280381827336732 0.0672840332953981 188 0.00577608375263252 0.00271897651816643 0.0353797153003389 183 576 0.00511476153123435 0.00156110376881287 0.00105148805433835 0.122317789976876 0.940673759554347 0 0.0611588949884379 0.00892962543812201
"4633" "cg02836135" -0.00551598 0.003122117 0.0791611 205 -0.00625346022942126 0.00313876504409846 0.0482066993202568 188 -0.00670176582788683 0.00347985227260463 0.0561263876664205 183 576 -0.0061186863222849 0.00186769554498339 0.00105265465528392 0.0671856637259009 0.96696514188921 0 0.0335928318629505 0.00893659867085303
"9374" "cg05983405" -0.005994648 0.003566239 0.09470775 205 -0.00782612220725852 0.00356696200209176 0.0298186231719014 188 -0.0066739707880928 0.00371510860106599 0.0745590936077253 183 576 -0.0068356798946035 0.00208660568756398 0.00105295768022857 0.134612433705746 0.934908872646974 0 0.0673062168528728 0.00893659867085303
"12943" "cg08365609" -0.01015693 0.005535959 0.06838801 205 -0.0141688443853859 0.00541499355170766 0.00981918682870732 188 -0.0065561927122387 0.00530324195571707 0.218410824219732 183 576 -0.0102428903652994 0.00312667921000425 0.00105301763842645 1.00916110639178 0.603758767008403 0 0.50458055319589 0.00893659867085303
"36113" "cg26515689" 0.003920047 0.00203215 0.05548336 205 0.00402202696112525 0.00194501683190286 0.0404248837998001 188 0.00378108626859375 0.00228446735487565 0.100116095783016 183 576 0.00392051940950983 0.00119685261046915 0.0010540378833105 0.00644900309903739 0.99678069157236 0 0.0032245015495187 0.00894325147538923
"28726" "cg20533899" -0.004059493 0.002836909 0.1543757 205 -0.00587963513270242 0.00286788394697738 0.0421445322893963 188 -0.00640013428603073 0.00290718592390198 0.0293224966582542 183 576 -0.00542770228586551 0.00165712709093647 0.00105524135876572 0.369320435112847 0.831386726478365 0 0.184660217556423 0.00894946284048146
"10767" "cg06937829" 0.001246847 0.000760448 0.1030312 205 0.000974747155496928 0.000793694276776321 0.221388146210222 188 0.00215875850159577 0.000772914869214128 0.00594577102463028 183 576 0.0014661656980272 0.000447633839012572 0.00105524293626733 1.26948733304665 0.530071345935385 0 0.634743666523327 0.00894946284048146
"30947" "cg22403782" -0.01179379 0.005730707 0.04119814 205 -0.0114958336160304 0.00635347694022101 0.0724578356975123 188 -0.0112935323761666 0.00629542199172664 0.0749612972372472 183 576 -0.0115451564263342 0.00352553175066118 0.00105763871769622 0.00354017852779289 0.998231476420168 0 0.00177008926389644 0.00896777153373527
"2185" "cg01301282" -0.009967368 0.004807518 0.03973433 205 -0.0085719727831273 0.00522717084405654 0.103189963525935 188 -0.0107105302739962 0.00548420682924576 0.0527968276419307 183 576 -0.00973432334816383 0.00297331536639507 0.00106075888595745 0.0834821109258664 0.959118106813896 0 0.0417410554629332 0.0089912433728153
"16041" "cg10718608" -0.004772706 0.002608105 0.06910187 205 -0.00501614570885737 0.00259215071089568 0.0549152577412972 188 -0.00546933428526642 0.00285979185149867 0.0578346995352769 183 576 -0.00506308183784842 0.00154651632745684 0.0010608821325411 0.0329036486793703 0.983682767816059 0 0.0164518243396851 0.0089912433728153
"11688" "cg07519426" 0.01623391 0.00966654 0.09501028 205 0.0234655773475901 0.0107668162474902 0.0309089583730561 188 0.026249167578746 0.013861897720381 0.0603180146031433 183 576 0.0209013850002083 0.0063845518541316 0.00106132911517262 0.43869546587227 0.803042425296389 0 0.219347732936135 0.0089920963310265
"28902" "cg20680798" -0.001987747 0.001202706 0.1003666 202 -0.00250445516859157 0.00119164177462409 0.0373293334509713 186 -0.00256452369463553 0.00133291178797891 0.0564068315195574 180 568 -0.0023393190998212 0.000714577576115468 0.00106145831167091 0.133200018594742 0.935569345544568 0 0.066600009297371 0.0089920963310265
"6262" "cg03884792" 0.0005215052 0.0002741127 0.05888366 205 0.000482734794130639 0.000270476311156398 0.0763853611674352 188 0.0005738177673062 0.000288170439185578 0.0483805736242847 183 576 0.000524067803807215 0.000160086893769972 0.00106169563995102 0.0532448492763072 0.97372882813877 0 0.0266224246381536 0.0089920963310265
"13197" "cg08557929" -0.001829812 0.001322406 0.1683611 205 -0.00204290185541423 0.00114763016685125 0.0771471101436183 188 -0.00309546513063998 0.00124131405187779 0.0137941656772762 183 576 -0.00232634762972145 0.000710652499504976 0.00106210284300594 0.58588879969141 0.746063620796491 0 0.292944399845705 0.00899353228575312
"2817" "cg01712686" 0.003597859 0.001822962 0.05015178 203 0.00270919948994506 0.00174824219176955 0.123424450073211 186 0.00426956550492622 0.00195298115934199 0.030459301140944 182 571 0.00346908172630742 0.00105982770285747 0.00106318147907955 0.361915119830392 0.834470772954663 0 0.180957559915196 0.00900065179671775
"7372" "cg04637129" 0.002034725 0.001155495 0.08014692 205 0.00243105067373168 0.0012177993335579 0.0477720666792224 188 0.00250697846613618 0.00130108625608994 0.056005692014864 183 576 0.00230593439799598 0.000704646537915251 0.00106612324115739 0.0895219885550444 0.956225998009181 0 0.0447609942775222 0.0090209887585538
"1469" "cg00859858" 0.005725166 0.003264261 0.08134658 205 0.00658340203775256 0.0036139290012094 0.070559383441134 188 0.00640314860695352 0.00306974911146941 0.0387852741499256 183 576 0.00622296672539314 0.00190162446691391 0.00106620574202253 0.0366486282871145 0.981842555290356 0 0.0183243141435573 0.0090209887585538
"23702" "cg16492828" -0.008914673 0.005278152 0.09315471 205 -0.0101318654823967 0.00490868442612196 0.0407882873210323 188 -0.010381956596396 0.00544173776164353 0.0584391106230938 183 576 -0.00981481123653954 0.00299924888986719 0.00106629889321418 0.0441180563102687 0.978182493039076 0 0.0220590281551344 0.0090209887585538
"22282" "cg15388974" -0.007085485 0.003682558 0.05610561 205 -0.00622809063815714 0.00392992565423425 0.11518723687878 188 -0.00825521734398314 0.00383588326930011 0.0330868233966738 183 576 -0.00720165168407617 0.00220085628445395 0.00106712385384822 0.137803714144299 0.93341828398629 0 0.0689018570721496 0.00902595012903985
"27038" "cg19179687" 0.006169516 0.003671751 0.09486413 203 0.0047717068864326 0.00398314631394653 0.232903019501192 186 0.00957171914378141 0.00353406723532775 0.00760775048595917 181 570 0.00701775838772757 0.00214535595810204 0.00107115098797236 0.893590548240705 0.639674852867412 0 0.446795274120353 0.00905798786298324
"24512" "cg17085238" 0.0007830967 0.000482155 0.106305 204 0.00095250690526076 0.000491769991950956 0.0547103710384809 187 0.00118529351193429 0.000552174560531815 0.0335440194567453 182 573 0.00095547403339547 0.000292148370235725 0.00107353919272034 0.301082030238584 0.86024244633728 0 0.150541015119292 0.00907615507840104
"9003" "cg05762694" -0.001374454 0.0006973619 0.05044137 205 -0.00168474333175839 0.000715390691145909 0.0198589825487767 188 -0.0010069873167682 0.000778343555656543 0.197858451068997 183 576 -0.00137440589364259 0.000420298121308474 0.00107519412215917 0.411016628197651 0.814233324922682 0 0.205508314098825 0.00908811614267304
"20420" "cg14042396" -0.01492328 0.008137057 0.06850836 204 -0.0136245948177422 0.00908747188386386 0.135985791339927 187 -0.0218043631181998 0.00925888323388564 0.019908714833326 182 573 -0.0165834184748889 0.00507168947463535 0.0010762293081145 0.46560243444961 0.79231105566189 0 0.232801217224805 0.00909483463101133
"962" "cg00560747" 0.008124465 0.004885161 0.09823474 205 0.00855174668766487 0.00530077760096177 0.108847220932373 188 0.0117269781282571 0.00494015512412469 0.0189496601619585 183 576 0.00949885166574433 0.00290536753223909 0.00107770180050023 0.31449792893295 0.854491294364181 0 0.157248964466475 0.00910524481681842
"9885" "cg06361793" 0.004108484 0.001887489 0.03096546 204 0.00321000331133508 0.00188503262367486 0.090739825998159 187 0.00344008408096047 0.00193127427311708 0.0770332982477859 182 573 0.0035880732308704 0.00109749261370286 0.00107799819510842 0.122117045742516 0.940768181709765 0 0.0610585228712581 0.00910571600430642
"3020" "cg01832569" 0.0034808 0.001825082 0.05828156 204 0.00408355498742908 0.00180043267761231 0.0247962216286367 188 0.00310343317591577 0.00217588350610999 0.156005194054128 182 574 0.00361037221020288 0.00110436405284726 0.00107857130270653 0.128392699900876 0.937820840375973 0 0.0641963499504382 0.009108330376026
"17397" "cg11808757" -0.003812996 0.00184049 0.03988157 205 -0.00389096399893544 0.00193051075449505 0.0456935343324073 188 -0.00306912187382684 0.0019640118689043 0.120362945018253 183 576 -0.00360403852040231 0.00110244889766518 0.00107882267918622 0.109159301385879 0.946883085960192 0 0.0545796506929397 0.009108330376026
"27427" "cg19494913" -0.004349298 0.002183262 0.04805572 204 -0.00349824725015742 0.00189646525752136 0.0671422801381803 187 -0.00438429168742295 0.0023646465915648 0.0658078998556537 183 574 -0.00400374803083119 0.00122473744684642 0.00107902978372508 0.121997074035496 0.940824616184719 0 0.0609985370177479 0.009108330376026
"15462" "cg10301941" 0.003453165 0.001631879 0.03587306 205 0.00343218157051431 0.00162735787972917 0.0366538149030481 188 0.00226819045975705 0.0015549422108424 0.146865826178174 183 576 0.00302630599161181 0.000925804788025889 0.00107990061744885 0.368332932684622 0.831797326042636 0 0.184166466342311 0.0091136483419936
"30781" "cg22265988" 0.0004102947 0.0001935789 0.03561485 201 0.000382338433225293 0.000197027313095714 0.05430409180769 184 0.000342103677583562 0.000217155341735467 0.117466602414816 179 564 0.000380883256089589 0.000116521854435167 0.00108015692370442 0.0550296247130752 0.972860272093516 0 0.0275148123565376 0.00911377888669402
"314" "cg00169167" 0.01826678 0.009508901 0.05650272 204 0.0171303698545436 0.0101555624009742 0.0938013171891902 187 0.0200760771276947 0.00980606092942834 0.0424918039740449 182 573 0.0185170475212704 0.00566546809974302 0.00108155259505155 0.0446135283676627 0.977940192007496 0 0.0223067641838314 0.00912352057555527
